Time Step,Robot ID,X,Y,Degree,SD Est,,
3172,7,155.30785,59.478867,0,0,,
3172,8,-220.71292,287.85275,0,0,,
3172,9,75.45717,173.7234,0,0,,
3172,10,291.22406,365.4689,0,0,,
3172,11,170.65868,-313.34573,0,0,,
3173,0,-331.13074,277.37607,0,0,,
3173,1,218.34804,-79.02313,1,1,,
3173,2,-25.674618,117.06616,0,0,,
3173,3,260.11487,-187.73103,0,0,,
3173,4,268.3447,-280.81558,1,1,,
3173,5,298.1698,-280.87775,1,1,,
3173,6,189.28146,-90.25513,1,1,,
3173,7,152.41634,58.679398,0,0,,
3173,8,-222.49185,285.4371,0,0,,
3173,9,75.060036,176.697,0,0,,
3173,10,293.18042,367.74326,0,0,,
3173,11,168.34116,-311.44073,0,0,,
3174,0,-333.50745,279.2067,0,0,,
3174,1,217.98625,-82.001236,1,1,,
3174,2,-27.173004,114.467155,0,0,,
3174,3,258.8773,-190.46387,0,0,,
3174,4,268.12958,-277.8233,1,1,,
3174,5,301.07755,-280.13947,1,1,,
3174,6,186.72816,-91.83014,1,1,,
3174,7,150.06195,56.820133,0,0,,
3174,8,-224.11703,282.91544,0,0,,
3174,9,75.299416,179.68744,0,0,,
3174,10,295.91144,368.98486,0,0,,
3174,11,167.60117,-308.53345,0,0,,
3175,0,-336.17047,280.5881,0,0,,
3175,1,218.00041,-85.001205,1,1,,
3175,2,-28.15686,111.63307,0,0,,
3175,3,257.39505,-193.07211,0,0,,
3175,4,267.90717,-274.83157,1,1,,
3175,5,304.0149,-279.52963,1,1,,
3175,6,184.11386,-93.30169,1,1,,
3175,7,147.2052,55.904167,0,0,,
3175,8,-226.15198,280.71112,0,0,,
3175,9,75.7048,182.65993,0,0,,
3175,10,298.52902,370.45056,0,0,,
3175,11,166.07321,-305.95172,0,0,,
3176,0,-338.757,282.10797,0,0,,
3176,1,217.7056,-87.98669,1,1,,
3176,2,-29.634895,109.02244,0,0,,
3176,3,255.74269,-195.57605,0,0,,
3176,4,267.62817,-271.84457,1,1,,
3176,5,306.83963,-278.5193,1,1,,
3176,6,181.6232,-94.974,1,1,,
3176,7,144.44603,54.72648,0,0,,
3176,8,-228.50151,278.84573,0,0,,
3176,9,75.26017,185.6268,0,0,,
3176,10,301.03836,372.0947,0,0,,
3176,11,164.56483,-303.3585,0,0,,
3177,0,-341.3662,283.5885,0,0,,
3177,1,218.28625,-90.929955,1,1,,
3177,2,-30.62463,106.1904,0,0,,
3177,3,253.82407,-197.88232,0,0,,
3177,4,268.2796,-268.91614,1,1,,
3177,5,309.69568,-277.60117,1,1,,
3177,6,179.34467,-96.92549,1,1,,
3177,7,141.55608,53.921364,0,0,,
3177,8,-231.3298,277.84534,0,0,,
3177,9,74.4463,188.5143,0,0,,
3177,10,303.90286,372.98615,0,0,,
3177,11,162.85416,-300.89404,0,0,,
3178,0,-344.10638,284.80975,0,0,,
3178,1,219.02693,-93.83708,1,1,,
3178,2,-31.464767,103.31044,0,0,,
3178,3,251.2369,-199.40106,1,1,,
3178,4,268.45166,-265.92108,2,1.2,,
3178,5,312.34494,-276.19354,1,1.8000001,,
3178,6,176.4197,-97.5922,1,1,,
3178,7,138.72386,52.93213,0,0,,
3178,8,-234.13034,276.76968,0,0,,
3178,9,74.06805,191.49036,0,0,,
3178,10,306.8873,373.29123,0,0,,
3178,11,160.58382,-298.933,0,0,,
3179,0,-347.06665,285.29633,0,0,,
3179,1,219.9561,-96.68957,1,1,,
3179,2,-32.250267,100.4151,0,0,,
3179,3,248.56256,-200.76047,1,1.8000001,,
3179,4,267.54297,-263.062,2,1.2,,
3179,5,314.39413,-274.00247,1,1.8000001,,
3179,6,173.48195,-98.200226,1,1,,
3179,7,135.77261,52.393517,0,0,,
3179,8,-237.12758,276.64114,0,0,,
3179,9,73.56087,194.44717,0,0,,
3179,10,309.87686,373.54126,0,0,,
3179,11,157.81912,-297.76834,0,0,,
3180,0,-350.0584,285.51865,0,0,,
3180,1,220.45824,-99.64725,1,1,,
3180,2,-33.836594,97.86881,0,0,,
3180,3,246.14098,-202.53133,1,1.8000001,,
3180,4,266.87662,-260.13696,2,1.2,,
3180,5,316.43503,-271.80365,1,1.8000001,,
3180,6,170.5483,-97.57277,1,1,,
3180,7,132.79344,52.040653,0,0,,
3180,8,-240.11461,276.36246,0,0,,
3180,9,72.191315,197.11632,0,0,,
3180,10,312.85608,373.89368,0,0,,
3180,11,154.97603,-296.81082,0,0,,
3181,0,-352.8633,286.58282,0,0,,
3181,1,219.95837,-102.60531,1,1,,
3181,2,-35.466816,95.3504,0,0,,
3181,3,243.84154,-204.45813,1,1.8000001,,
3181,4,265.35114,-257.55377,2,1.2,,
3181,5,318.2134,-269.38757,1,1.8000001,,
3181,6,167.61916,-96.92456,1,1,,
3181,7,129.7936,52.07113,0,0,,
3181,8,-243.10646,276.5834,0,0,,
3181,9,70.65332,199.6921,0,0,,
3181,10,315.7011,374.8454,0,0,,
3181,11,152.09525,-295.9735,0,0,,
3182,0,-355.73965,287.4352,0,0,,
3182,1,219.71864,-105.59571,1,1,,
3182,2,-37.521954,93.1649,0,0,,
3182,3,241.29802,-206.04889,1,1.8000001,,
3182,4,263.67578,-255.06516,2,1.2,,
3182,5,320.1655,-267.10956,1,1.8000001,,
3182,6,164.63261,-96.64076,1,1,,
3182,7,126.8437,52.6171,0,0,,
3182,8,-246.10405,276.4633,0,0,,
3182,9,68.93787,202.15323,0,0,,
3182,10,318.66516,374.3824,0,0,,
3182,11,149.58482,-294.33102,0,0,,
3183,0,-358.73648,287.57346,0,0,,
3183,1,219.50154,-108.587845,1,1,,
3183,2,-39.89641,91.33134,0,0,,
3183,3,238.62735,-207.41547,1,1.8000001,,
3183,4,262.05026,-252.5437,2,1.2,,
3183,5,322.0537,-264.77832,1,1.8000001,,
3183,6,161.65875,-96.245636,1,1,,
3183,7,124.287964,54.188164,0,0,,
3183,8,-249.06836,276.92468,0,0,,
3183,9,67.5229,204.79858,0,0,,
3183,10,321.6107,374.9515,0,0,,
3183,11,146.94061,-292.91394,0,0,,
3184,0,-361.72058,287.26514,0,0,,
3184,1,218.76631,-111.49635,1,1,,
3184,2,-42.420673,89.71019,0,0,,
3184,3,235.71921,-208.15219,1,1.8000001,,
3184,4,259.68643,-250.69646,2,1.2,,
3184,5,323.73547,-262.29404,1,1.8000001,,
3184,6,158.69339,-95.79105,1,1,,
3184,7,122.0967,56.237152,0,0,,
3184,8,-252.06508,276.78442,0,0,,
3184,9,65.461,206.9777,0,0,,
3184,10,324.60345,375.1599,0,0,,
3184,11,143.95903,-292.58203,0,0,,
3185,0,-364.4303,285.97775,0,0,,
3185,1,218.38672,-114.472244,1,1,,
3185,2,-44.759556,87.83146,0,0,,
3185,3,232.96259,-209.33585,1,1.8000001,,
3185,4,257.8303,-248.3396,2,1.2,,
3185,5,325.73495,-260.0575,1,1.8000001,,
3185,6,155.86572,-94.788925,1,1,,
3185,7,119.76621,58.126278,0,0,,
3185,8,-254.85725,275.6873,0,0,,
3185,9,64.04023,209.61995,0,0,,
3185,10,327.57895,375.5425,0,0,,
3185,11,141.21347,-291.37296,0,0,,
3186,0,-367.37534,285.40616,0,0,,
3186,1,218.24419,-117.46886,1,1,,
3186,2,-47.32245,86.27211,0,0,,
3186,3,230.60995,-211.19733,1,1.8000001,,
3186,4,255.671,-246.25693,1,1,,
3186,5,328.08975,-258.19876,0,0,,
3186,6,152.97385,-93.99075,1,1,,
3186,7,117.258804,59.77337,0,0,,
3186,8,-257.83856,275.35287,0,0,,
3186,9,62.216278,212.0018,0,0,,
3186,10,330.49747,376.2369,0,0,,
3186,11,138.32025,-290.57968,0,0,,
3187,0,-370.37436,285.32928,0,0,,
3187,1,216.83223,-120.115814,0,0,,
3187,2,-49.829754,84.62486,0,0,,
3187,3,228.15256,-212.91815,1,1,,
3187,4,253.46997,-244.21844,1,1,,
3187,5,329.64386,-255.63269,0,0,,
3187,6,150.03018,-93.41209,0,0,,
3187,7,114.54607,61.054413,0,0,,
3187,8,-260.82224,275.04028,0,0,,
3187,9,60.711742,214.59726,0,0,,
3187,10,333.32077,377.25125,0,0,,
3187,11,135.58542,-289.34653,0,0,,
3188,0,-373.37347,285.25626,0,0,,
3188,1,215.76917,-122.92115,0,0,,
3188,2,-52.680748,83.69115,0,0,,
3188,3,226.16364,-215.16408,1,1,,
3188,4,251.91902,-241.65047,1,1,,
3188,5,331.0405,-252.97762,0,0,,
3188,6,147.1129,-92.712494,0,0,,
3188,7,111.96237,62.57905,0,0,,
3188,8,-263.82117,275.12082,0,0,,
3188,9,60.0387,217.52078,0,0,,
3188,10,336.254,377.88065,0,0,,
3188,11,133.52242,-287.16846,0,0,,
3189,0,-376.27216,286.02933,0,0,,
3189,1,214.60545,-125.68625,0,0,,
3189,2,-55.048027,81.84832,0,0,,
3189,3,224.75003,-217.81015,1,1,,
3189,4,250.6883,-238.91454,1,1,,
3189,5,332.67404,-250.46135,0,0,,
3189,6,144.16147,-92.17485,0,0,,
3189,7,109.80593,64.66466,0,0,,
3189,8,-266.8208,275.07355,0,0,,
3189,9,59.96633,220.51991,0,0,,
3189,10,338.9313,379.2342,0,0,,
3189,11,131.07297,-285.43634,0,0,,
3190,0,-379.13562,286.9241,0,0,,
3190,1,213.10101,-128.28175,0,0,,
3190,2,-57.465237,80.071495,0,0,,
3190,3,222.63092,-219.93369,1,1,,
3190,4,250.06235,-235.98056,1,1,,
3190,5,333.8282,-247.69225,0,0,,
3190,6,141.45438,-90.881935,0,0,,
3190,7,106.99632,65.71637,0,0,,
3190,8,-269.72717,274.3299,0,0,,
3190,9,60.82162,223.39542,0,0,,
3190,10,341.91434,379.55276,0,0,,
3190,11,128.48834,-283.9133,0,0,,
3191,0,-382.0993,287.38953,0,0,,
3191,1,211.39467,-130.74922,0,0,,
3191,2,-59.341537,77.73067,0,0,,
3191,3,220.97185,-222.43318,1,1,,
3191,4,248.97823,-233.1833,1,1,,
3191,5,335.3553,-245.11,0,0,,
3191,6,138.72163,-89.644135,0,0,,
3191,7,104.14243,66.6412,0,0,,
3191,8,-272.2549,272.7142,0,0,,
3191,9,61.234627,226.36685,0,0,,
3191,10,344.8047,380.35638,0,0,,
3191,11,125.94944,-282.3152,0,0,,
3192,0,-385.0867,287.6644,0,0,,
3192,1,209.12419,-132.71008,0,0,,
3192,2,-61.33834,75.491745,0,0,,
3192,3,219.75766,-225.1765,1,1,,
3192,4,248.31079,-230.25848,1,1,,
3192,5,336.63922,-242.39864,0,0,,
3192,6,136.24086,-87.95719,0,0,,
3192,7,101.34402,67.72234,0,0,,
3192,8,-275.1257,271.84323,0,0,,
3192,9,61.247948,229.36682,0,0,,
3192,10,347.4991,381.6755,0,0,,
3192,11,123.634476,-280.40707,0,0,,
3193,0,-388.06973,287.98297,0,0,,
3193,1,206.68204,-134.45247,0,0,,
3193,2,-63.31539,73.23536,0,0,,
3193,3,218.38948,-227.84634,1,1,,
3193,4,247.17868,-227.4803,1,1,,
3193,5,338.49683,-240.04294,0,0,,
3193,6,133.45502,-86.84404,0,0,,
3193,7,98.664024,69.07053,0,0,,
3193,8,-277.8105,270.50458,0,0,,
3193,9,60.94647,232.35164,0,0,,
3193,10,350.37738,382.5214,0,0,,
3193,11,121.15517,-278.718,0,0,,
3194,0,-391.05023,288.3245,0,0,,
3194,1,204.72098,-136.72276,0,0,,
3194,2,-65.82028,71.58444,0,0,,
3194,3,218.04692,-230.82672,1,1,,
3194,4,245.96033,-224.73885,1,1,,
3194,5,340.80603,-238.12782,0,0,,
3194,6,130.87933,-85.30589,0,0,,
3194,7,95.908226,70.25611,0,0,,
3194,8,-280.43137,269.0448,0,0,,
3194,9,59.796173,235.12234,0,0,,
3194,10,353.33334,383.0336,0,0,,
3194,11,118.45539,-277.40985,0,0,,
3195,0,-392.60367,286.83423,0,0,,
3195,1,203.04732,-139.21251,0,0,,
3195,2,-67.96817,69.49003,0,0,,
3195,3,217.59402,-233.79234,1,1,,
3195,4,244.89981,-221.93256,1,1,,
3195,5,343.4169,-236.65019,0,0,,
3195,6,128.38954,-83.6323,0,0,,
3195,7,93.46408,71.99569,0,0,,
3195,8,-282.7419,267.13135,0,0,,
3195,9,58.953083,238.00143,0,0,,
3195,10,356.29385,383.51874,0,0,,
3195,11,115.538284,-276.7095,0,0,,
3196,0,-391.76688,284.40976,0,0,,
3196,1,200.9394,-141.34715,0,0,,
3196,2,-70.239815,67.530525,0,0,,
3196,3,216.60802,-236.62569,1,1,,
3196,4,243.07433,-219.55188,1,1,,
3196,5,346.16028,-235.43617,0,0,,
3196,6,126.25483,-81.52445,0,0,,
3196,7,91.14679,73.900986,0,0,,
3196,8,-285.0299,265.19095,0,0,,
3196,9,58.404083,240.95078,0,0,,
3196,10,359.28647,383.30853,0,0,,
3196,11,112.783646,-275.52124,0,0,,
3197,0,-391.09207,287.20392,0,0,,
3197,1,199.09583,-143.71384,0,0,,
3197,2,-72.36973,65.41783,0,0,,
3197,3,216.11679,-239.58519,1,1,,
3197,4,240.79036,-217.60675,1,1,,
3197,5,349.0099,-234.4982,0,0,,
3197,6,124.42616,-79.146225,0,0,,
3197,7,88.92648,75.91847,0,0,,
3197,8,-287.6736,263.77292,0,0,,
3197,9,57.18582,243.69228,0,0,,
3197,10,362.28418,383.19122,0,0,,
3197,11,110.26463,-273.89194,0,0,,
3198,0,-387.68335,289.11002,0,0,,
3198,1,196.4378,-145.10484,0,0,,
3198,2,-75.20686,64.4428,0,0,,
3198,3,214.9436,-242.34628,1,1,,
3198,4,239.22845,-215.04541,1,1,,
3198,5,351.8235,-233.45721,0,0,,
3198,6,122.61964,-76.75113,0,0,,
3198,7,86.81665,78.051216,0,0,,
3198,8,-290.35397,262.4254,0,0,,
3198,9,56.43558,246.59695,0,0,,
3198,10,365.2738,383.44052,0,0,,
3198,11,107.48787,-272.75635,0,0,,
3199,0,-386.55582,291.89008,0,0,,
3199,1,194.1968,-147.09929,0,0,,
3199,2,-77.81034,62.952198,0,0,,
3199,3,213.38998,-244.91266,1,1,,
3199,4,237.8892,-212.36093,1,1,,
3199,5,354.80286,-233.10611,0,0,,
3199,6,121.40398,-74.00847,0,0,,
3199,7,84.494484,79.95057,0,0,,
3199,8,-292.8244,260.72336,0,0,,
3199,9,55.795773,249.52794,0,0,,
3199,10,368.27298,383.5103,0,0,,
3199,11,104.63681,-271.8228,0,0,,
3200,0,-384.92368,294.40726,0,0,,
3200,1,191.76833,-148.8607,0,0,,
3200,2,-79.9641,60.86382,0,0,,
3200,3,211.1047,-246.85625,1,1,,
3200,4,235.60977,-210.4105,1,1,,
3200,5,357.7651,-232.63168,0,0,,
3200,6,120.52363,-71.14055,0,0,,
3200,7,81.56679,80.60525,0,0,,
3200,8,-295.80768,260.40714,0,0,,
3200,9,55.74098,252.52744,0,0,,
3200,10,371.05606,382.39026,0,0,,
3200,11,102.10397,-270.21512,0,0,,
3201,0,-383.2107,296.87012,0,0,,
3201,1,189.61276,-150.9472,0,0,,
3201,2,-82.35834,59.05616,0,0,,
3201,3,208.8354,-248.81847,1,1,,
3201,4,233.55551,-208.22418,1,1,,
3201,5,360.38956,-231.17833,0,0,,
3201,6,120.04165,-68.17952,0,0,,
3201,7,78.846436,81.87004,0,0,,
3201,8,-298.7101,261.166,0,0,,
3201,9,55.835213,255.52596,0,0,,
3201,10,373.6154,380.82507,0,0,,
3201,11,100.16814,-267.92328,0,0,,
3202,0,-381.65942,299.4379,0,0,,
3202,1,187.99821,-153.4757,1,1,,
3202,2,-84.09105,56.60714,0,0,,
3202,3,206.15546,-250.16676,1,1,,
3202,4,231.07947,-206.5303,2,1.2,,
3202,5,363.02844,-229.75133,0,0,,
3202,6,119.82363,-65.187454,0,0,,
3202,7,76.43848,83.65938,0,0,,
3202,8,-301.37485,262.5441,0,0,,
3202,9,55.168953,258.45105,0,0,,
3202,10,376.41562,379.74863,0,0,,
3202,11,98.57543,-265.38098,0,0,,
3203,0,-381.07452,302.38034,0,0,,
3203,1,186.22505,-155.89558,1,1.8000001,,
3203,2,-85.38698,53.901485,0,0,,
3203,3,203.41513,-251.38766,1,1.8000001,,
3203,4,228.52774,-204.95274,2,1.2,,
3203,5,365.94727,-229.0582,0,0,,
3203,6,119.10705,-62.274292,0,0,,
3203,7,73.73982,84.96982,0,0,,
3203,8,-303.65002,264.49948,0,0,,
3203,9,54.60376,261.39734,0,0,,
3203,10,379.31445,378.97614,0,0,,
3203,11,96.90925,-262.88623,0,0,,
3204,0,-379.84915,305.11868,0,0,,
3204,1,185.22456,-158.72385,1,1.8000001,,
3204,2,-86.07949,50.98251,0,0,,
3204,3,200.78441,-252.82964,1,1.8000001,,
3204,4,226.3573,-202.8817,2,1.2,,
3204,5,368.78732,-228.09175,0,0,,
3204,6,118.65256,-59.308918,0,0,,
3204,7,71.04085,86.279594,0,0,,
3204,8,-306.06088,266.2849,0,0,,
3204,9,53.739254,264.27008,0,0,,
3204,10,382.03012,377.70132,0,0,,
3204,11,95.69329,-260.1437,0,0,,
3205,0,-378.339,307.71085,0,0,,
3205,1,183.80421,-161.3663,1,1.8000001,,
3205,2,-86.510574,48.01364,0,0,,
3205,3,197.97678,-253.8866,1,1.8000001,,
3205,4,224.30972,-200.6891,2,1.2,,
3205,5,371.51736,-226.84799,0,0,,
3205,6,117.5076,-56.536,0,0,,
3205,7,68.26812,87.42501,0,0,,
3205,8,-307.91418,268.64398,0,0,,
3205,9,53.25844,267.2313,0,0,,
3205,10,384.66437,376.2658,0,0,,
3205,11,93.4688,-258.13083,0,0,,
3206,0,-377.10593,310.4457,0,0,,
3206,1,183.05338,-164.27083,1,1.8000001,,
3206,2,-88.09286,45.464844,0,0,,
3206,3,195.16364,-254.9288,1,1.8000001,,
3206,4,221.65126,-199.29893,2,1.2,,
3206,5,374.42136,-226.09515,0,0,,
3206,6,116.00489,-53.939487,0,0,,
3206,7,65.568344,88.73315,0,0,,
3206,8,-310.09625,270.70276,0,0,,
3206,9,53.51023,270.2207,0,0,,
3206,10,387.53702,375.40103,0,0,,
3206,11,91.48501,-255.88037,0,0,,
3207,0,-376.2967,313.3345,0,0,,
3207,1,182.07848,-167.108,1,1.8000001,,
3207,2,-90.22869,43.35814,0,0,,
3207,3,192.33492,-255.92796,1,1.8000001,,
3207,4,218.65129,-199.31137,2,1.2,,
3207,5,377.41785,-225.95021,0,0,,
3207,6,114.10111,-51.62095,0,0,,
3207,7,62.896793,90.098,0,0,,
3207,8,-312.78284,272.03775,0,0,,
3207,9,53.850574,273.20132,0,0,,
3207,10,390.43387,374.62112,0,0,,
3207,11,89.76922,-253.41946,0,0,,
3208,0,-375.1338,316.09995,0,0,,
3208,1,180.38179,-169.58212,1,1.8000001,,
3208,2,-91.77378,40.786625,0,0,,
3208,3,189.55322,-257.05145,1,1.8000001,,
3208,4,215.65143,-199.28242,2,1.2,,
3208,5,380.41763,-225.91544,0,0,,
3208,6,112.10605,-49.380474,0,0,,
3208,7,60.056755,91.06454,0,0,,
3208,8,-315.78177,271.9579,0,0,,
3208,9,55.097794,275.92978,0,0,,
3208,10,392.30954,376.5358,0,0,,
3208,11,87.89448,-251.07738,0,0,,
3209,0,-373.41644,318.55975,0,0,,
3209,1,178.84294,-172.15738,1,1.8000001,,
3209,2,-93.59791,38.40491,0,0,,
3209,3,186.9901,-258.6104,1,1.8000001,,
3209,4,212.70428,-198.72176,2,1.2,,
3209,5,383.37894,-225.43523,0,0,,
3209,6,110.2193,-47.048054,0,0,,
3209,7,57.114307,91.649345,0,0,,
3209,8,-318.72394,272.544,0,0,,
3209,9,56.547424,278.5563,0,0,,
3209,10,392.96216,377.0107,0,0,,
3209,11,85.399605,-249.41136,0,0,,
3210,0,-371.42877,320.80676,1,0.2,,
3210,1,178.65872,-175.15172,1,1.8000001,,
3210,2,-95.62135,36.190037,0,0,,
3210,3,184.17822,-259.65607,1,1.8000001,,
3210,4,209.70471,-198.6712,2,1.2,,
3210,5,386.37878,-225.4649,0,0,,
3210,6,108.305916,-44.737434,0,0,,
3210,7,54.14807,92.098175,0,0,,
3210,8,-321.48468,273.71802,1,1,,
3210,9,59.04425,280.2194,0,0,,
3210,10,392.62018,378.47177,0,0,,
3210,11,83.04986,-247.54623,0,0,,
3211,0,-370.07626,323.4846,1,1,,
3211,1,178.4314,-178.1431,1,1.8000001,,
3211,2,-98.14799,34.572594,0,0,,
3211,3,181.78284,-261.4622,1,1.8000001,,
3211,4,206.77113,-198.04341,2,1.2,,
3211,5,389.37668,-225.57768,0,0,,
3211,6,105.902084,-42.94255,0,0,,
3211,7,51.148365,92.056145,0,0,,
3211,8,-324.39197,274.45807,1,1,,
3211,9,61.639343,281.72455,0,0,,
3211,10,391.15182,381.24185,0,0,,
3211,11,80.77833,-245.58661,0,0,,
3212,0,-368.87802,326.2349,1,1,,
3212,1,179.13582,-181.05922,1,1.8000001,,
3212,2,-100.464,32.665737,0,0,,
3212,3,179.12344,-262.85056,1,1.8000001,,
3212,4,203.82495,-197.4777,2,1.2,,
3212,5,392.37543,-225.66411,0,0,,
3212,6,103.50308,-41.14122,0,0,,
3212,7,48.27979,91.17792,0,0,,
3212,8,-327.25598,275.35104,1,1,,
3212,9,64.48122,282.68567,0,0,,
3212,10,387.14108,380.33264,0,0,,
3212,11,78.164444,-244.11432,0,0,,
3213,0,-367.39212,328.84106,1,1,,
3213,1,179.71072,-184.00362,1,1.8000001,,
3213,2,-103.26221,31.58407,0,0,,
3213,3,176.74738,-264.68204,0,0,,
3213,4,201.3065,-195.84753,1,1,,
3213,5,388.96048,-222.84998,0,0,,
3213,6,101.66109,-38.773296,0,0,,
3213,7,45.29817,91.50947,0,0,,
3213,8,-330.02127,276.51428,1,1,,
3213,9,67.353645,283.5512,0,0,,
3213,10,384.2019,379.7316,0,0,,
3213,11,75.43127,-242.87749,0,0,,
3214,0,-365.33786,331.0274,1,1,,
3214,1,179.26294,-186.97002,1,1,,
3214,2,-106.084755,30.567589,0,0,,
3214,3,175.15726,-267.22595,0,0,,
3214,4,198.47289,-194.86237,1,1,,
3214,5,387.16806,-220.4443,0,0,,
3214,6,99.78004,-36.436275,0,0,,
3214,7,42.298275,91.484276,0,0,,
3214,8,-332.98282,276.993,1,1,,
3214,9,70.33107,283.91855,0,0,,
3214,10,381.21228,379.9809,0,0,,
3214,11,72.80313,-241.4308,0,0,,
3215,0,-363.65643,333.5119,1,1,,
3215,1,179.74304,-189.93135,1,1,,
3215,2,-109.01713,29.934185,0,0,,
3215,3,173.9374,-269.96674,0,0,,
3215,4,195.59036,-194.03108,1,1,,
3215,5,385.00046,-218.3703,0,0,,
3215,6,97.33311,-34.700607,0,0,,
3215,7,39.30116,91.61578,0,0,,
3215,8,-335.98132,277.0878,1,1,,
3215,9,73.30051,283.4914,0,0,,
3215,10,378.40363,381.03513,0,0,,
3215,11,70.516365,-239.48898,0,0,,
3216,0,-361.568,335.66562,1,1,,
3216,1,178.09639,-191.36896,1,1,,
3216,2,-111.97916,29.458395,0,0,,
3216,3,172.81903,-272.7505,0,0,,
3216,4,198.38556,-192.9416,1,1,,
3216,5,382.9869,-216.14644,0,0,,
3216,6,95.575485,-32.2694,0,0,,
3216,7,36.31555,91.322266,0,0,,
3216,8,-338.96182,277.4294,1,1,,
3216,9,76.2811,283.15067,0,0,,
3216,10,375.40897,380.85635,0,0,,
3216,11,68.42614,-237.33702,0,0,,
3217,0,-359.93356,338.1813,1,1,,
3217,1,180.3151,-193.3882,1,1,,
3217,2,-114.979126,29.471678,0,0,,
3217,3,170.48653,-274.63715,0,0,,
3217,4,200.91418,-191.32729,1,1,,
3217,5,380.91675,-213.97516,0,0,,
3217,6,93.690445,-29.9356,0,0,,
3217,7,33.446976,90.44404,0,0,,
3217,8,-341.85333,278.2289,1,1,,
3217,9,79.275,282.95947,0,0,,
3217,10,372.44247,381.3035,0,0,,
3217,11,66.72088,-234.8688,0,0,,
3218,0,-358.38165,340.74872,1,1,,
3218,1,182.88576,-194.93471,1,1,,
3218,2,-117.97827,29.400005,0,0,,
3218,3,167.88156,-276.12515,0,0,,
3218,4,203.6147,-190.02068,1,1,,
3218,5,379.08725,-211.59756,0,0,,
3218,6,91.75794,-27.640945,0,0,,
3218,7,30.447006,90.457664,0,0,,
3218,8,-344.57404,279.49295,1,1,,
3218,9,82.27432,282.8956,0,0,,
3218,10,369.4868,381.81714,0,0,,
3218,11,64.24985,-233.16763,0,0,,
3219,0,-357.39633,343.5823,1,1,,
3219,1,184.72728,-197.303,1,1,,
3219,2,-120.96085,29.722841,0,0,,
3219,3,165.25348,-277.57193,0,0,,
3219,4,206.57744,-189.54927,1,1,,
3219,5,376.97403,-209.46817,0,0,,
3219,6,89.97372,-25.229197,0,0,,
3219,7,27.582754,89.565445,0,0,,
3219,8,-347.3267,280.68582,1,1,,
3219,9,85.27237,282.78745,0,0,,
3219,10,366.52658,382.30408,0,0,,
3219,11,61.941883,-231.25105,0,0,,
3220,0,-355.89725,346.1809,1,1,,
3220,1,186.8785,-199.394,1,1,,
3220,2,-123.81783,28.807592,0,0,,
3220,3,163.49597,-280.00323,0,0,,
3220,4,209.54613,-189.11696,1,1,,
3220,5,374.90997,-207.29109,0,0,,
3220,6,87.72844,-23.23954,0,0,,
3220,7,24.904995,88.212814,0,0,,
3220,8,-349.77936,282.41336,1,1,,
3220,9,88.27078,282.6899,0,0,,
3220,10,363.6597,383.18784,0,0,,
3220,11,59.804367,-229.14606,0,0,,
3221,0,-354.4717,348.8206,1,1,,
3221,1,188.63504,-201.82597,1,1,,
3221,2,-126.75281,28.186363,0,0,,
3221,3,162.23376,-282.7248,0,0,,
3221,4,212.49727,-189.65614,1,1,,
3221,5,372.63846,-205.33145,0,0,,
3221,6,85.74544,-20.98838,0,0,,
3221,7,22.01183,87.41935,0,0,,
3221,8,-351.8757,284.5594,1,1,,
3221,9,91.2135,282.10648,0,0,,
3221,10,360.8271,384.17596,0,0,,
3221,11,57.659157,-227.0489,0,0,,
3222,0,-352.74567,351.27432,1,1,,
3222,1,190.37611,-204.26906,1,1,,
3222,2,-129.6129,27.280884,0,0,,
3222,3,160.43732,-285.12744,0,0,,
3222,4,215.4038,-190.3992,1,1,,
3222,5,371.4205,-202.58981,0,0,,
3222,6,83.15339,-19.477993,0,0,,
3222,7,19.160612,86.48631,0,0,,
3222,8,-354.1578,286.5067,1,1,,
3222,9,94.08115,281.22522,0,0,,
3222,10,357.89218,384.7975,0,0,,
3222,11,55.60361,-224.86378,0,0,,
3223,0,-350.8875,353.62958,1,1,,
3223,1,191.96182,-206.81573,1,1,,
3223,2,-132.52911,26.576796,0,0,,
3223,3,158.2675,-287.19913,0,0,,
3223,4,218.3818,-190.76173,1,1,,
3223,5,370.94073,-199.62842,0,0,,
3223,6,80.76809,-17.658556,0,0,,
3223,7,16.265038,85.701675,0,0,,
3223,8,-355.55478,289.1616,1,1,,
3223,9,96.68104,279.72836,0,0,,
3223,10,355.05008,385.7579,0,0,,
3223,11,53.747227,-222.50713,0,0,,
3224,0,-348.97495,355.9409,1,1,,
3224,1,193.67145,-209.28093,1,1,,
3224,2,-135.48915,26.088717,0,0,,
3224,3,156.12263,-289.29663,0,0,,
3224,4,221.36227,-191.10355,1,1,,
3224,5,370.73956,-196.63518,0,0,,
3224,6,79.008095,-15.229068,0,0,,
3224,7,13.265353,85.65818,0,0,,
3224,8,-356.87866,291.85367,1,1,,
3224,9,99.43521,278.53903,0,0,,
3224,10,352.0696,386.09976,0,0,,
3224,11,52.167892,-219.9565,0,0,,
3225,0,-346.6781,357.8708,1,1,,
3225,1,195.65181,-211.53441,1,1,,
3225,2,-138.35504,25.20176,0,0,,
3225,3,154.09563,-291.50824,0,0,,
3225,4,224.27722,-191.81285,1,1,,
